"old_la_code","new_la_code","la_name","urn","schname","measure","value"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","ptfsm6cla1a","41%"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","ptnotfsm6cla1a","59%"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","tealgrp2","39"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","telig","78"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","tfsm6cla1a","32"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","tks1average","16.0"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","tnotfsm6cla1a","46"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","tsenele","3"
839,"E06000058","Bounemouth, Christchurch and Poole",141671,"King's Park Academy","tsenelk","8"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","nftype","AC"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","ptfsm6cla1a","48%"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","ptnotfsm6cla1a","52%"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","tealgrp2","5"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","telig","33"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","tfsm6cla1a","16"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","tks1average","15.2"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","tnotfsm6cla1a","17"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","tsenele","1"
839,"E06000058","Bounemouth, Christchurch and Poole",141745,"Manorside Academy","tsenelk","7"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","nftype","ACC"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","ptfsm6cla1a","37%"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","ptnotfsm6cla1a","63%"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","tealgrp2","38"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","telig","87"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","tfsm6cla1a","32"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","tks1average","16.3"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","tnotfsm6cla1a","55"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","tsenele","1"
839,"E06000058","Bounemouth, Christchurch and Poole",142100,"Bethany Church of England Junior School","tsenelk","11"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","nftype","ACC"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","ptfsm6cla1a","63%"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","ptnotfsm6cla1a","37%"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","tealgrp2","4"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","telig","27"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","tfsm6cla1a","17"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","tks1average","15.6"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","tnotfsm6cla1a","10"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","tsenele","1"
839,"E06000058","Bounemouth, Christchurch and Poole",142101,"Heathlands Primary Academy","tsenelk","8"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","nftype","ACC"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","ptfsm6cla1a","10%"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","ptnotfsm6cla1a","90%"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","tealgrp2","11"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","telig","62"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","tfsm6cla1a","6"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","tks1average","17.1"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","tnotfsm6cla1a","56"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","tsenele","1"
839,"E06000058","Bounemouth, Christchurch and Poole",142103,"St Luke's Church of England Primary School","tsenelk","8"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","nftype","ACC"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","ptfsm6cla1a","18%"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","ptnotfsm6cla1a","82%"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","tealgrp2","10"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","telig","91"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","tfsm6cla1a","16"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","tks1average","16.7"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","tnotfsm6cla1a","75"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","tsenele","2"
839,"E06000058","Bounemouth, Christchurch and Poole",142973,"Longfleet Church of England Primary School","tsenelk","8"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","nftype","ACC"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","ptfsm6cla1a","9%"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","ptnotfsm6cla1a","91%"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","tealgrp2","6"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","telig","179"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","tfsm6cla1a","16"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","tks1average","18.1"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","tnotfsm6cla1a","163"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","tsenele","3"
839,"E06000058","Bounemouth, Christchurch and Poole",142974,"Baden-Powell and St Peter's Church of England Junior School","tsenelk","16"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","nftype","ACC"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","ptfsm6cla1a","28%"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","ptnotfsm6cla1a","72%"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","tealgrp2","12"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","telig","117"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","tfsm6cla1a","33"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","tks1average","17.2"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","tnotfsm6cla1a","84"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","tsenele","0"
839,"E06000058","Bounemouth, Christchurch and Poole",142975,"Oakdale Junior School","tsenelk","18"
840,"E06000047","Durham",138554,"Acre Rigg Academy","nftype","AC"
840,"E06000047","Durham",138554,"Acre Rigg Academy","ptfsm6cla1a","63%"
840,"E06000047","Durham",138554,"Acre Rigg Academy","ptnotfsm6cla1a","37%"
840,"E06000047","Durham",138554,"Acre Rigg Academy","tealgrp2","1"
840,"E06000047","Durham",138554,"Acre Rigg Academy","telig","57"
840,"E06000047","Durham",138554,"Acre Rigg Academy","tfsm6cla1a","36"
840,"E06000047","Durham",138554,"Acre Rigg Academy","tks1average","16.0"
840,"E06000047","Durham",138554,"Acre Rigg Academy","tnotfsm6cla1a","21"
840,"E06000047","Durham",138554,"Acre Rigg Academy","tsenele","2"
840,"E06000047","Durham",138554,"Acre Rigg Academy","tsenelk","11"
840,"E06000047","Durham",138555,"Victoria Lane Academy","nftype","AC"
840,"E06000047","Durham",138555,"Victoria Lane Academy","ptfsm6cla1a","52%"
840,"E06000047","Durham",138555,"Victoria Lane Academy","ptnotfsm6cla1a","48%"
840,"E06000047","Durham",138555,"Victoria Lane Academy","tealgrp2","0"
840,"E06000047","Durham",138555,"Victoria Lane Academy","telig","23"
840,"E06000047","Durham",138555,"Victoria Lane Academy","tfsm6cla1a","12"
840,"E06000047","Durham",138555,"Victoria Lane Academy","tks1average","15.5"
840,"E06000047","Durham",138555,"Victoria Lane Academy","tnotfsm6cla1a","11"
840,"E06000047","Durham",138555,"Victoria Lane Academy","tsenele","1"
840,"E06000047","Durham",138555,"Victoria Lane Academy","tsenelk","9"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","nftype","AC"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","ptfsm6cla1a","67%"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","ptnotfsm6cla1a","33%"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","tealgrp2","2"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","telig","54"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","tfsm6cla1a","36"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","tks1average","14.2"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","tnotfsm6cla1a","18"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","tsenele","2"
840,"E06000047","Durham",138556,"Stephenson Way Academy and Nursery School","tsenelk","16"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","nftype","ACC"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","ptfsm6cla1a","36%"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","ptnotfsm6cla1a","64%"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","tealgrp2","2"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","telig","28"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","tfsm6cla1a","10"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","tks1average","17.7"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","tnotfsm6cla1a","18"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","tsenele","0"
840,"E06000047","Durham",138557,"Tudhoe Colliery Primary School","tsenelk","4"
840,"E06000047","Durham",141997,"Shield Row Primary School","nftype","AC"
840,"E06000047","Durham",141997,"Shield Row Primary School","ptfsm6cla1a","48%"
840,"E06000047","Durham",141997,"Shield Row Primary School","ptnotfsm6cla1a","52%"
840,"E06000047","Durham",141997,"Shield Row Primary School","tealgrp2","1"
840,"E06000047","Durham",141997,"Shield Row Primary School","telig","29"
840,"E06000047","Durham",141997,"Shield Row Primary School","tfsm6cla1a","14"
840,"E06000047","Durham",141997,"Shield Row Primary School","tks1average","15.8"
840,"E06000047","Durham",141997,"Shield Row Primary School","tnotfsm6cla1a","15"
840,"E06000047","Durham",141997,"Shield Row Primary School","tsenele","0"
840,"E06000047","Durham",141997,"Shield Row Primary School","tsenelk","4"
840,"E06000047","Durham",141998,"Dene House Primary School","nftype","AC"
840,"E06000047","Durham",141998,"Dene House Primary School","ptfsm6cla1a","45%"
840,"E06000047","Durham",141998,"Dene House Primary School","ptnotfsm6cla1a","55%"
840,"E06000047","Durham",141998,"Dene House Primary School","tealgrp2","0"
840,"E06000047","Durham",141998,"Dene House Primary School","telig","44"
840,"E06000047","Durham",141998,"Dene House Primary School","tfsm6cla1a","20"
840,"E06000047","Durham",141998,"Dene House Primary School","tks1average","14.1"
840,"E06000047","Durham",141998,"Dene House Primary School","tnotfsm6cla1a","24"
840,"E06000047","Durham",141998,"Dene House Primary School","tsenele","1"
840,"E06000047","Durham",141998,"Dene House Primary School","tsenelk","15"
840,"E06000047","Durham",141999,"South Hetton Primary","nftype","AC"
840,"E06000047","Durham",141999,"South Hetton Primary","ptfsm6cla1a","62%"
840,"E06000047","Durham",141999,"South Hetton Primary","ptnotfsm6cla1a","38%"
840,"E06000047","Durham",141999,"South Hetton Primary","tealgrp2","1"
840,"E06000047","Durham",141999,"South Hetton Primary","telig","26"
840,"E06000047","Durham",141999,"South Hetton Primary","tfsm6cla1a","16"
840,"E06000047","Durham",141999,"South Hetton Primary","tks1average","15.3"
840,"E06000047","Durham",141999,"South Hetton Primary","tnotfsm6cla1a","10"
840,"E06000047","Durham",141999,"South Hetton Primary","tsenele","0"
840,"E06000047","Durham",141999,"South Hetton Primary","tsenelk","3"
841,"E06000005","Darlington",138179,"Heathfield Primary School","nftype","ACC"
841,"E06000005","Darlington",138179,"Heathfield Primary School","ptfsm6cla1a","31%"
841,"E06000005","Darlington",138179,"Heathfield Primary School","ptnotfsm6cla1a","69%"
841,"E06000005","Darlington",138179,"Heathfield Primary School","tealgrp2","1"
841,"E06000005","Darlington",138179,"Heathfield Primary School","telig","77"
841,"E06000005","Darlington",138179,"Heathfield Primary School","tfsm6cla1a","24"
841,"E06000005","Darlington",138179,"Heathfield Primary School","tks1average","15.2"
841,"E06000005","Darlington",138179,"Heathfield Primary School","tnotfsm6cla1a","53"
841,"E06000005","Darlington",138179,"Heathfield Primary School","tsenele","3"
841,"E06000005","Darlington",138179,"Heathfield Primary School","tsenelk","21"
841,"E06000005","Darlington",138180,"Hurworth Primary School","nftype","ACC"
841,"E06000005","Darlington",138180,"Hurworth Primary School","ptfsm6cla1a","3%"
841,"E06000005","Darlington",138180,"Hurworth Primary School","ptnotfsm6cla1a","97%"
841,"E06000005","Darlington",138180,"Hurworth Primary School","tealgrp2","0"
841,"E06000005","Darlington",138180,"Hurworth Primary School","telig","30"
841,"E06000005","Darlington",138180,"Hurworth Primary School","tfsm6cla1a","1"
841,"E06000005","Darlington",138180,"Hurworth Primary School","tks1average","17.3"
841,"E06000005","Darlington",138180,"Hurworth Primary School","tnotfsm6cla1a","29"
841,"E06000005","Darlington",138180,"Hurworth Primary School","tsenele","2"
841,"E06000005","Darlington",138180,"Hurworth Primary School","tsenelk","2"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","nftype","ACC"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","ptfsm6cla1a","23%"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","ptnotfsm6cla1a","77%"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","tealgrp2","4"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","telig","30"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","tfsm6cla1a","7"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","tks1average","16.2"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","tnotfsm6cla1a","23"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","tsenele","1"
841,"E06000005","Darlington",139531,"St Augustine's RC Primary School","tsenelk","0"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","nftype","ACC"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","ptfsm6cla1a","33%"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","ptnotfsm6cla1a","67%"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","tealgrp2","2"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","telig","30"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","tfsm6cla1a","10"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","tks1average","17.2"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","tnotfsm6cla1a","20"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","tsenele","0"
841,"E06000005","Darlington",139533,"Holy Family RC Primary School","tsenelk","3"
841,"E06000005","Darlington",142462,"Northwood Primary School","nftype","AC"
841,"E06000005","Darlington",142462,"Northwood Primary School","ptfsm6cla1a","65%"
841,"E06000005","Darlington",142462,"Northwood Primary School","ptnotfsm6cla1a","35%"
841,"E06000005","Darlington",142462,"Northwood Primary School","tealgrp2","1"
841,"E06000005","Darlington",142462,"Northwood Primary School","telig","43"
841,"E06000005","Darlington",142462,"Northwood Primary School","tfsm6cla1a","28"
841,"E06000005","Darlington",142462,"Northwood Primary School","tks1average","16.5"
841,"E06000005","Darlington",142462,"Northwood Primary School","tnotfsm6cla1a","15"
841,"E06000005","Darlington",142462,"Northwood Primary School","tsenele","1"
841,"E06000005","Darlington",142462,"Northwood Primary School","tsenelk","5"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","nftype","AC"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","ptfsm6cla1a","57%"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","ptnotfsm6cla1a","43%"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","tealgrp2","13"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","telig","58"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","tfsm6cla1a","33"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","tks1average","14.1"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","tnotfsm6cla1a","25"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","tsenele","1"
845,"E10000011","East Sussex",138390,"Heron Park Primary Academy","tsenelk","11"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","nftype","AC"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","ptfsm6cla1a","49%"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","ptnotfsm6cla1a","51%"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","tealgrp2","9"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","telig","59"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","tfsm6cla1a","29"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","tks1average","14.3"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","tnotfsm6cla1a","30"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","tsenele","1"
845,"E10000011","East Sussex",138391,"Oakwood Primary Academy","tsenelk","13"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","nftype","AC"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","ptfsm6cla1a","52%"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","ptnotfsm6cla1a","48%"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","tealgrp2","3"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","telig","56"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","tfsm6cla1a","29"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","tks1average","15.8"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","tnotfsm6cla1a","27"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","tsenele","3"
845,"E10000011","East Sussex",138392,"Glenleigh Park Primary Academy","tsenelk","6"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","nftype","AC"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","ptfsm6cla1a","45%"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","ptnotfsm6cla1a","55%"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","tealgrp2","3"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","telig","58"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","tfsm6cla1a","26"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","tks1average","16.1"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","tnotfsm6cla1a","32"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","tsenele","0"
845,"E10000011","East Sussex",138400,"King Offa Primary Academy","tsenelk","7"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","nftype","AC"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","ptfsm6cla1a","72%"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","ptnotfsm6cla1a","28%"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","tealgrp2","3"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","telig","46"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","tfsm6cla1a","33"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","tks1average","15.2"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","tnotfsm6cla1a","13"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","tsenele","0"
845,"E10000011","East Sussex",139683,"Ore Village Primary Academy","tsenelk","5"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","nftype","AC"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","ptfsm6cla1a","38%"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","ptnotfsm6cla1a","62%"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","tealgrp2","2"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","telig","58"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","tfsm6cla1a","22"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","tks1average","16.9"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","tnotfsm6cla1a","36"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","tsenele","2"
845,"E10000011","East Sussex",140179,"West St Leonards Primary Academy","tsenelk","10"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","nftype","AC"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","ptfsm6cla1a","17%"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","ptnotfsm6cla1a","83%"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","tealgrp2","2"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","telig","30"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","tfsm6cla1a","5"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","tks1average","16.6"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","tnotfsm6cla1a","25"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","tsenele","1"
845,"E10000011","East Sussex",140411,"Pebsham Primary Academy","tsenelk","0"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","nftype","AC"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","ptfsm6cla1a","70%"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","ptnotfsm6cla1a","30%"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","tealgrp2","3"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","telig","60"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","tfsm6cla1a","42"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","tks1average","15.6"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","tnotfsm6cla1a","18"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","tsenele","1"
845,"E10000011","East Sussex",140493,"The Baird Primary Academy","tsenelk","13"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","nftype","AC"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","ptfsm6cla1a","30%"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","ptnotfsm6cla1a","70%"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","tealgrp2","3"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","telig","74"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","tfsm6cla1a","22"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","tks1average","16.4"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","tnotfsm6cla1a","52"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","tsenele","2"
845,"E10000011","East Sussex",141021,"Ark Blacklands Primary Academy","tsenelk","5"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","nftype","AC"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","ptfsm6cla1a","17%"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","ptnotfsm6cla1a","83%"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","tealgrp2","7"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","telig","63"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","tfsm6cla1a","11"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","tks1average","16.4"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","tnotfsm6cla1a","52"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","tsenele","4"
845,"E10000011","East Sussex",141022,"Ark Little Ridge Primary Academy","tsenelk","4"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","nftype","ACC"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","ptfsm6cla1a","58%"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","ptnotfsm6cla1a","42%"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","tealgrp2","1"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","telig","31"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","tfsm6cla1a","18"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","tks1average","15.8"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","tnotfsm6cla1a","13"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","tsenele","0"
845,"E10000011","East Sussex",141261,"Churchwood Primary Academy","tsenelk","9"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","nftype","ACC"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","ptfsm6cla1a","59%"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","ptnotfsm6cla1a","41%"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","tealgrp2","4"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","telig","58"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","tfsm6cla1a","34"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","tks1average","16.0"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","tnotfsm6cla1a","24"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","tsenele","1"
845,"E10000011","East Sussex",141262,"Hollington Primary Academy","tsenelk","18"
845,"E10000011","East Sussex",141263,"Robsack Wood Primary Academy","nftype","ACC"
845,"E10000011","East Sussex",141263,"Robsack Wood Primary Academy","ptfsm6cla1a","23%"
